-26.17	-0.00933301449	5234.0
-26.164999	-0.00933301449	52.289999
-26.16	-0.00933301449	5.874085
-26.155005	-0.00933325291	10458.0
-26.150003	-0.00933325291	-0.01023209095
-26.145004	-0.00933325291	
-26.140003	-0.00933325291	
-26.135002	-0.0093331337	
-26.130001	-0.0093331337	
-26.125004	-0.00933325291	
-26.120008	-0.009333610539999999	
-26.115007	-0.009333491329999999	
-26.110008	-0.009333491329999999	
-26.105003	-0.00933325291	
-26.100002	-0.0093331337	
-26.094999	-0.00933301449	
-26.089998	-0.00933301449	
-26.084997	-0.00933289528	
-26.079996	-0.00933289528	
-26.074997	-0.00933289528	
-26.069998	-0.00933289528	
-26.065001	-0.0093331337	
-26.060001	-0.0093331337	
-26.055002	-0.00933325291	
-26.050001	-0.0093331337	
-26.045	-0.0093331337	
-26.039995	-0.00933277607	
-26.035	-0.0093331337	
-26.030005	-0.00933325291	
-26.025003	-0.00933325291	
-26.02	-0.0093331337	
-26.015001	-0.0093331337	
-26.01	-0.00933301449	
-26.004999	-0.00933301449	
-26.000002	-0.00933325291	
-25.995005	-0.009333372119999999	
-25.990004	-0.00933325291	
-25.985004	-0.009333372119999999	
-25.980003	-0.00933325291	
-25.975	-0.00933301449	
-25.970003	-0.0093331337	
-25.965006	-0.009333372119999999	
-25.960005	-0.00933325291	
-25.955002	-0.0093331337	
-25.949999	-0.00933301449	
-25.945	-0.00933301449	
-25.939999	-0.00933301449	
-25.934996	-0.00933289528	
-25.929996	-0.00933289528	
-25.924995	-0.00933277607	
-25.919994	-0.00933277607	
-25.914997	-0.00933289528	
-25.91	-0.00933301449	
-25.904999	-0.00933301449	
-25.899998	-0.00933301449	
-25.895	-0.0093331337	
-25.890001	-0.0093331337	
-25.885002	-0.0093331337	
-25.879999	-0.00933301449	
-25.874998	-0.00933289528	
-25.870001	-0.0093331337	
-25.865002	-0.0093331337	
-25.860003	-0.00933325291	
-25.855001	-0.0093331337	
-25.850004	-0.00933325291	
-25.845003	-0.00933325291	
-25.840002	-0.0093331337	
-25.835001	-0.0093331337	
-25.830004	-0.00933325291	
-25.824999	-0.00933301449	
-25.819996	-0.00933277607	
-25.814997	-0.00933289528	
-25.809994	-0.00933277607	
-25.804995	-0.00933277607	
-25.799999	-0.00933301449	
-25.795	-0.00933301449	
-25.789999	-0.00933289528	
-25.785002	-0.0093331337	
-25.779997	-0.00933289528	
-25.774994	-0.00933265686	
-25.769991	-0.00933253765	
-25.764994	-0.00933265686	
-25.759995	-0.00933277607	
-25.754997	-0.00933289528	
-25.75	-0.0093331337	
-25.745003	-0.0093331337	
-25.740002	-0.0093331337	
-25.734999	-0.00933301449	
-25.73	-0.00933301449	
-25.725002	-0.0093331337	
-25.720001	-0.0093331337	
-25.715002	-0.00933325291	
-25.710005	-0.009333372119999999	
-25.705004	-0.00933325291	
-25.700001	-0.0093331337	
-25.695002	-0.0093331337	
-25.690002	-0.00933325291	
-25.685005	-0.009333372119999999	
-25.680004	-0.00933325291	
-25.675005	-0.009333372119999999	
-25.670002	-0.0093331337	
-25.665003	-0.00933325291	
-25.660006	-0.009333372119999999	
-25.655005	-0.00933325291	
-25.650003	-0.00933325291	
-25.644999	-0.00933301449	
-25.639996	-0.00933277607	
-25.635	-0.00933301449	
-25.630001	-0.0093331337	
-25.625	-0.00933301449	
-25.619997	-0.00933289528	
-25.614994	-0.00933265686	
-25.609995	-0.00933277607	
-25.604996	-0.00933289528	
-25.6	-0.00933301449	
-25.594999	-0.00933301449	
-25.589998	-0.00933301449	
-25.584995	-0.00933277607	
-25.580002	-0.0093331337	
-25.575001	-0.0093331337	
-25.570004	-0.00933325291	
-25.565004	-0.009333372119999999	
-25.559999	-0.00933301449	
-25.554998	-0.00933301449	
-25.550003	-0.0093331337	
-25.544998	-0.00933301449	
-25.539997	-0.00933289528	
-25.534996	-0.00933277607	
-25.530003	-0.0093331337	
-25.525	-0.00933301449	
-25.519997	-0.00933289528	
-25.515001	-0.0093331337	
-25.51	-0.0093331337	
-25.504999	-0.00933301449	
-25.499996	-0.00933277607	
-25.494993	-0.00933265686	
-25.489994	-0.00933277607	
-25.484995	-0.00933277607	
-25.479994	-0.00933265686	
-25.474993	-0.00933265686	
-25.470001	-0.0093331337	
-25.465	-0.00933301449	
-25.459999	-0.00933289528	
-25.455	-0.0093331337	
-25.450001	-0.00933301449	
-25.445	-0.00933301449	
-25.440002	-0.0093331337	
-25.434998	-0.00933289528	
-25.429996	-0.00933289528	
-25.424995	-0.00933277607	
-25.419994	-0.00933277607	
-25.414999	-0.00933301449	
-25.409998	-0.00933301449	
-25.405001	-0.0093331337	
-25.399998	-0.00933289528	
-25.394997	-0.00933277607	
-25.389997	-0.00933289528	
-25.384996	-0.00933289528	
-25.379999	-0.00933301449	
-25.375	-0.00933301449	
-25.369999	-0.00933289528	
-25.365002	-0.0093331337	
-25.360001	-0.00933301449	
-25.355001	-0.0093331337	
-25.35	-0.0093331337	
-25.344999	-0.00933301449	
-25.340002	-0.0093331337	
-25.334999	-0.00933301449	
-25.329994	-0.00933277607	
-25.324993	-0.00933265686	
-25.31999	-0.00933253765	
-25.314995	-0.00933277607	
-25.309996	-0.00933289528	
-25.304996	-0.00933277607	
-25.299995	-0.00933277607	
-25.294991	-0.00933241844	
-25.289991	-0.00933253765	
-25.284998	-0.00933301449	
-25.280001	-0.0093331337	
-25.275005	-0.009333372119999999	
-25.270002	-0.00933325291	
-25.265003	-0.00933325291	
-25.260002	-0.0093331337	
-25.255001	-0.0093331337	
-25.250004	-0.00933325291	
-25.245005	-0.009333372119999999	
-25.240005	-0.009333372119999999	
-25.235004	-0.00933325291	
-25.230003	-0.0093331337	
-25.224998	-0.00933301449	
-25.219999	-0.00933301449	
-25.215002	-0.0093331337	
-25.210005	-0.00933325291	
-25.205006	-0.009333372119999999	
-25.200005	-0.00933325291	
-25.195002	-0.0093331337	
-25.190004	-0.009333372119999999	
-25.185007	-0.009333491329999999	
-25.180008	-0.009333491329999999	
-25.175007	-0.009333372119999999	
-25.170004	-0.00933325291	
-25.165007	-0.009333372119999999	
-25.160006	-0.009333372119999999	
-25.155001	-0.0093331337	
-25.150003	-0.00933325291	
-25.145	-0.0093331337	
-25.140003	-0.00933325291	
-25.13501	-0.009333610539999999	
-25.130011	-0.009333610539999999	
-25.12501	-0.009333610539999999	
-25.12001	-0.00933372975	
-25.115009	-0.009333491329999999	
-25.11001	-0.009333610539999999	
-25.105011	-0.00933372975	
-25.100012	-0.00933372975	
-25.095009	-0.009333610539999999	
-25.090008	-0.009333491329999999	
-25.085011	-0.009333610539999999	
-25.080009	-0.009333610539999999	
-25.075006	-0.009333491329999999	
-25.070004	-0.00933325291	
-25.065006	-0.009333372119999999	
-25.060013	-0.00933372975	
-25.05501	-0.009333610539999999	
-25.050011	-0.00933372975	
-25.04501	-0.009333610539999999	
-25.040009	-0.009333491329999999	
-25.035007	-0.009333491329999999	
-25.030003	-0.00933325291	
-25.025009	-0.009333610539999999	
-25.020012	-0.00933372975	
-25.015009	-0.009333610539999999	
-25.010008	-0.009333491329999999	
-25.005007	-0.009333491329999999	
-25.00001	-0.009333610539999999	
-24.99501	-0.00933372975	
-24.990013	-0.00933372975	
-24.98501	-0.009333610539999999	
-24.980011	-0.00933372975	
-24.975014	-0.00933384896	
-24.970015	-0.00933384896	
-24.965015	-0.00933396816	
-24.960012	-0.00933372975	
-24.955013	-0.00933384896	
-24.950012	-0.00933372975	
-24.945013	-0.00933384896	
-24.940016	-0.00933396816	
-24.935013	-0.00933384896	
-24.930017	-0.009334087369999999	
-24.925014	-0.00933396816	
-24.920013	-0.00933372975	
-24.915012	-0.00933372975	
-24.910011	-0.00933372975	
-24.90501	-0.009333610539999999	
-24.900007	-0.009333372119999999	
-24.895004	-0.00933325291	
-24.890005	-0.00933325291	
-24.885006	-0.009333372119999999	
-24.880011	-0.00933372975	
-24.875013	-0.00933384896	
-24.870016	-0.00933396816	
-24.865015	-0.00933384896	
-24.860008	-0.009333491329999999	
-24.855007	-0.009333491329999999	
-24.850008	-0.009333491329999999	
-24.845007	-0.009333491329999999	
-24.840008	-0.009333491329999999	
-24.835007	-0.009333491329999999	
-24.830004	-0.00933325291	
-24.825006	-0.009333491329999999	
-24.820011	-0.009333610539999999	
-24.815012	-0.00933372975	
-24.810011	-0.009333610539999999	
-24.805008	-0.009333491329999999	
-24.800014	-0.00933384896	
-24.79501	-0.009333610539999999	
-24.790007	-0.009333491329999999	
-24.785011	-0.009333610539999999	
-24.780012	-0.00933384896	
-24.775015	-0.00933384896	
-24.770016	-0.00933396816	
-24.765017	-0.00933396816	
-24.760014	-0.00933384896	
-24.755011	-0.00933372975	
-24.750013	-0.00933384896	
-24.745016	-0.00933396816	
-24.740013	-0.00933384896	
-24.735014	-0.00933384896	
-24.730017	-0.00933396816	
-24.725018	-0.009334087369999999	
-24.72002	-0.009334325789999999	
-24.715019	-0.009334087369999999	
-24.710022	-0.009334325789999999	
-24.705023	-0.009334325789999999	
-24.700018	-0.009334206579999999	
-24.695019	-0.009334206579999999	
-24.690014	-0.00933396816	
-24.685013	-0.00933384896	
-24.680016	-0.00933396816	
-24.67502	-0.009334325789999999	
-24.670021	-0.009334325789999999	
-24.665022	-0.009334325789999999	
-24.660023	-0.009334325789999999	
-24.655022	-0.009334325789999999	
-24.650023	-0.009334445	
-24.64502	-0.009334206579999999	
-24.64002	-0.009334325789999999	
-24.635023	-0.009334325789999999	
-24.630024	-0.009334445	
-24.625021	-0.009334325789999999	
-24.620022	-0.009334325789999999	
-24.615021	-0.009334206579999999	
-24.610016	-0.00933396816	
-24.605015	-0.00933384896	
-24.600021	-0.009334325789999999	
-24.595022	-0.009334325789999999	
-24.590019	-0.009334206579999999	
-24.58502	-0.009334206579999999	
-24.580023	-0.009334325789999999	
-24.57502	-0.009334206579999999	
-24.570021	-0.009334325789999999	
-24.56502	-0.009334206579999999	
-24.560019	-0.009334087369999999	
-24.555017	-0.009334087369999999	
-24.550018	-0.009334206579999999	
-24.545021	-0.009334325789999999	
-24.54002	-0.009334206579999999	
-24.535023	-0.009334445	
-24.530022	-0.009334325789999999	
-24.525019	-0.009334206579999999	
-24.520018	-0.009334087369999999	
-24.515017	-0.009334087369999999	
-24.510019	-0.009334206579999999	
-24.505013	-0.00933384896	
-24.500015	-0.00933396816	
-24.495018	-0.009334087369999999	
-24.490021	-0.009334206579999999	
-24.485018	-0.009334087369999999	
-24.480017	-0.00933396816	
